position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
569,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",l7UPhoOOPyg,2018-06-26T11:14:10Z,"2018-06-26 11:14:10","Put kojim idemo nije ni bolji ni lošiji, nego naš - Bojana Svalina","Uspoređivanje sa drugima i ""teror"" nad sobom zato što osjećamo težinu ili nije onako kako bismo željeli da bude rađa osjećajem težine, a već sama činjenica da se osjećamo loše, govori da svoju energiju ulažemo u ""životnu laž"", a ne istinu.","Bojana Svalina,život,naš životni put,plan duše,zavist,uspoređivanje,emocije,osjećaji,kako ne osjećati zavist,kako se osloboditi zavisti,kako se osloboditi životne težine",22,"People & Blogs",Health,PT12M41S,761,2d,hd,false,,hr,https://i.ytimg.com/vi/l7UPhoOOPyg/maxresdefault.jpg,1,,,,2984,146,,0,22
570,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",MZeJ-E2zSgc,2018-06-20T13:32:26Z,"2018-06-20 13:32:26","Pogledajte izraz Boga u svakom biću - Bojana Svalina","Život je uvijek na našoj strani, čak i kad tako ne izgleda. Životni ciklusi imaju smisla. Ovaj video posvećujem mojoj Silviji Altaras Penda, osobi koja je obogatila moj život i želja mi je da se poruka koju je ona širila i kroz mene i moje djelovanje širi svijetom. Tako će živjeti u svima nama koji to žive.","Bojana Svalina,Bog,vjera,život,smrt,kako preboljeti smrt drage osobe",22,"People & Blogs",,PT14M,840,2d,hd,false,,,https://i.ytimg.com/vi/MZeJ-E2zSgc/maxresdefault.jpg,1,,,,3996,162,,0,26
571,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",gEkispYUDGI,2018-06-19T08:08:37Z,"2018-06-19 08:08:37","Vrijednost učitelja - Bojana Svalina","Ako niste tamo gdje želite biti, pogledajte tko je i zapitajte se kako vam on može pomoći.","Bojana Svalina,učitelj,duhovni učitelj,motivacija,osobni razvoj,samorazvoj",22,"People & Blogs",,PT11M39S,699,2d,hd,false,,hr,https://i.ytimg.com/vi/gEkispYUDGI/maxresdefault.jpg,1,,,,3485,134,,0,25
572,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",_CntWNOlHTY,2018-06-18T09:17:01Z,"2018-06-18 09:17:01","Uvijek smo u pravo vrijeme na pravom mjestu - Bojana Svalina","Vjerujem da će vam jedan dio moje životne priče pomoći da uvidite kako ste uvijek u pravo vrijeme na pravom mjestu. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,pravo vrijeme,pogreška,pogrešna odluka,kako ispravno odlučiti,kako donijeti ispravnu odluku",22,"People & Blogs",Lifestyle_(sociology),PT16M30S,990,2d,hd,false,hr,hr,,1,,,,11930,320,,0,19
573,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",5sRg3TFVXH0,2018-06-15T09:03:36Z,"2018-06-15 09:03:36","Radost bivanja i duboka poruka na kraju - Bojana Svalina","Na početku ćete osjetiti radost, a poslije čuti duboku životnu istinu na jednostavan način. Isplati se pogledati do kraja, kao i zaviriti na moju web stranicu www.putpremasebi.hr na kojoj je obilje tekstova i zanimljivih materijala.","Bojana Svalina,bivanje,radost,kako postići lakoću,podrška,samorazvoj,duhovnost,motivacija,kako postići radost",22,"People & Blogs",Lifestyle_(sociology),PT5M54S,354,2d,hd,false,,,https://i.ytimg.com/vi/5sRg3TFVXH0/maxresdefault.jpg,1,,,,4145,152,,0,15
574,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",uF5ghfHZWZE,2018-06-14T07:30:26Z,"2018-06-14 07:30:26","Kako utjecati na podizanje kolektivne svijesti - Bojana Svalina","Uvijek imamo moć utjecati na svijet u kojem živimo, a jedini način na koji možemo to učiniti je vrlo jednostavan, pa predlažem da poslušate što imam reći na tu temu. Moje tekstove možete pročitati na webu www.putpremasebi.hr, kao i saznati više o mom radu.","Bojana Svalina,tablica svijesti,kolektivna svijest,stanje svijesti,nisko stanje svijesti,kako utjecati na podizanje kolektivne svijesti",22,"People & Blogs",Lifestyle_(sociology),PT8M52S,532,2d,hd,false,,hr,,1,,,,2350,126,,0,12
575,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",OWL_VhRertY,2018-06-13T08:41:26Z,"2018-06-13 08:41:26","Promijenite perspektivu (i kako to učiniti) - Bojana Svalina","Sve oko nas je odraz onoga što je u nama. Kako ozdraviti, kako uspjeti, kako kreirati drugačiji život,.... saznajte u videu! Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,kako ozdraviti,bolest,bolest kao put,samopomoć,zakon privlačenja,strah,strah od smrti",22,"People & Blogs",Health,PT10M7S,607,2d,hd,false,hr,hr,,1,,,,8569,254,,0,17
576,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",rI4KQkhnqis,2018-06-12T07:10:13Z,"2018-06-12 07:10:13","Vrijednost ponavljanja - Bojana Svalina","Rad na sebi ne znači da smo uvijek ""high"", a često izgleda kao da idemo 2 koraka naprijed, 3 unazad. No, iako tako zna izgledati, uopće nije tako i poslušajte u čemu je njegova vrijednost, čak i kada mislimo da ""od toga koristi nema"".","Bojana Svalina,rad na sebi,duhovnost,samopomoć,zašto stalno ponavljamo iste obrasce,kako si pomoći",22,"People & Blogs",,PT9M16S,556,2d,hd,false,,,https://i.ytimg.com/vi/rI4KQkhnqis/maxresdefault.jpg,1,,,,4322,173,,0,19
577,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",HOi6XxZSh98,2018-06-08T08:58:31Z,"2018-06-08 08:58:31","Iskustvo ovogodišnjeg detoksa - Bojana Svalina","Ovogodišnji detoks sam radila prema knjizi Ivane Petrušić - 40 dana. Ako vas zanimaju benefiti, poslušajte video. Više o mom radu možete saznati na webu www.putpremasebi.hr","Bojana Svalina,detoks,Ivana Petrušić,40 dana",22,"People & Blogs","Health,Lifestyle_(sociology)",PT7M36S,456,2d,hd,false,,,https://i.ytimg.com/vi/HOi6XxZSh98/maxresdefault.jpg,1,,,,3640,121,,0,9
578,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",vMreFpilVrs,2018-06-06T09:08:16Z,"2018-06-06 09:08:16","Čarobni štapić transformacije - Bojana Svalina","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,transformacija,metode rada na sebi,samospoznaja,psihologija,put prema sebi,kako si pomoći",22,"People & Blogs",,PT5M3S,303,2d,hd,false,,,https://i.ytimg.com/vi/vMreFpilVrs/maxresdefault.jpg,1,,,,7829,280,,0,27
579,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",I4HJ0KnY7NI,2018-06-05T09:56:00Z,"2018-06-05 09:56:00","Kako postići lakoću življenja - Bojana Svalina","Život je podržavajući, no ništa nam to ne vrijedi dok sami ne dođemo do te spoznaje, dok joj ne povjerujemo i ne počnemo je živjeti. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,lakoća života,kako postići lakoću življenja,prepuštanje,opuštanje,povjerenje,vjera,podrška,motivacija",23,Comedy,Lifestyle_(sociology),PT9M35S,575,2d,sd,false,,,,1,,,,5466,215,,0,14
580,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",ug7zSIuD6s4,2018-06-04T09:41:21Z,"2018-06-04 09:41:21","Ništa ne moramo znati, dovoljno je da vjerujemo - Bojana Svalina","Pogledajte kako se snima video iz duša, kad ništa ne znamo, nemamo nikakav plan, osim osjećaja da izvor unutar nas želi nešto poručiti. Tako djeluje život kad ga pustimo da radi za nas. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,povjerenje,vjera,sinkroniciteti,motivacija,otpuštanje,prepuštanje,kako otpustiti,kako prihvatiti,prihvaćanje",23,Comedy,,PT7M54S,474,2d,sd,false,,,,1,,,,7334,257,,0,16
581,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",GXglNVo9AE0,2018-05-30T10:55:07Z,"2018-05-30 10:55:07","Život vas uvijek podržava - Bojana Svalina","Pogledajte ovaj video i inspirirajte se dubokom istinom, neka vas ona vodi i nosi kroz život. Ako osjećate da vam je potrebna pomoć da se povežete sa sobom, sa životom, sa svoom dušom, onda se javite za individualne konzultacije, a sve kontakte imate na webu www.putpremasebi.hr","Bojana Svalina,potpora,kako dobiti podršku,kako kreirati,kako vjerovati,kako otpustiti,kako prihvatiti,ljubav,samorazvoj,samopomoć",23,Comedy,,PT2M26S,146,2d,sd,false,,,,1,,,,1988,91,,0,8
582,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",HqZkj9pDkSE,2018-05-29T09:46:14Z,"2018-05-29 09:46:14","Vjera u život kao podržavajuću silu - Bojana Svalina","Bojana Svalina, terapeut za dušu, motivator, bloger, pisac Govorim o Putu prema sebi, jedinom putu zbog kojeg smo ovdje, iz svog životnog iskustva, kao i iz iskustva sa mnogobrojnim klijentima.","Bojana Svalina,vjera,život,podrška,ruka podrške,samopomoć,inspiracija,motivacija,inspirativna priča,Vesna Krmpotić,vrline istine,knjiga,besplatna knjiga,knjigoljupci",22,"People & Blogs",Health,PT8M46S,526,2d,hd,false,hr,hr,https://i.ytimg.com/vi/HqZkj9pDkSE/maxresdefault.jpg,1,,,,3478,131,,0,16
583,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",wahPdpdtFK0,2018-05-28T08:15:25Z,"2018-05-28 08:15:25","Kako se ponašati prema osobama u obrascu žrtve - Bojana Svalina","Mnogi ne znaju kako se odnositi prema osoba koje su zaglavljene u obrazac žrtve, kako im pomoći, da li im pomoći, kako zaštiti sebe,.... Poslušajte ovdje što djeluje u praksi. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,žrtva,obrazac ponašanja,kako pomoći žrtvi",22,"People & Blogs",Health,PT6M30S,390,2d,sd,false,hr,hr,,1,,,,5015,212,,0,22
584,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",NCZgXzqkdoo,2018-05-25T08:07:08Z,"2018-05-25 08:07:08","Savjeti za otpuštanje svijesti žrtve - Bojana Svalina","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,svijest žrtve,otpuštanje obrasca žrtve",23,Comedy,,PT8M4S,484,2d,sd,false,,,,1,,,,6175,245,,0,21
585,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",rMNhiD8lZ-A,2018-05-24T07:55:05Z,"2018-05-24 07:55:05","Kako nadići svijest žrtve i pomoći si - Bojana Svalina","Objašnjavam kako izaći iz svijesti žrtve, kako prepoznati okolnosti i nadići ih. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,svijest žrtve,kako nadići svijest žrtve,kako si pomoći,samopomoć",22,"People & Blogs",Health,PT12M52S,772,2d,hd,false,hr,hr,https://i.ytimg.com/vi/rMNhiD8lZ-A/maxresdefault.jpg,1,,,,14858,552,,0,58
586,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",p2d0gkKDN4g,2018-05-22T08:51:36Z,"2018-05-22 08:51:36","Svijest žrtve - Bojana Svalina","Svijest žrtve je jedno od najdestruktivnijih stanja svijesti koje je prisutno u današnjem društvu. Ljudi koji žive kroz svijest žrtve nalaze se u jednom obliku psihičke paralize. Jeste li vi ""žrtva""? Znate li kako se toga osloboditi? Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,svijest žrtve,žrtva,obrazac žrtve,kako osvijestiti obrazac žrtve,kako si pomoći,samopomoć",22,"People & Blogs",,PT19M1S,1141,2d,hd,false,hr,hr,https://i.ytimg.com/vi/p2d0gkKDN4g/maxresdefault.jpg,1,,,,10104,293,,0,33
587,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",8334FTLkmPQ,2018-05-04T07:38:28Z,"2018-05-04 07:38:28","Kako sam došla do lakoće življenja i bivanja - Bojana Svalina","Vau, tek sad kad video uploadam vidim da sam na današnji dan prije 4 godine imala termin poroda sa najmlađom kćerkom. Doduše, nije se rodila toga dana, ali se najavila lažnim trudovima. Mislim da je ovaj video jako značajan jer govori o tome kako sam danas to što jesam. Malo je podulji i dio je moje priče, ali samo zato da vas inspirira na vaše priče iz vaše duše, na život iz vaše duše. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.","Bojana Svalina,lakoća življenja,duhovnost,duša,radost,sreća,kako biti sretan,put do sreće,put prema sebi.",22,"People & Blogs",Lifestyle_(sociology),PT17M52S,1072,2d,hd,false,hr,hr,,1,,,,20333,577,,0,90
588,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",MTrcAtU_T2U,2018-05-03T07:38:48Z,"2018-05-03 07:38:48","""Samo bivanje"" - Bojana Svalina","U posljednje vrijeme sam spoznala da je ""samo bivati"" najteža stvar na svijetu, jer su nas toliko programirali ili smo se sami programirali da se u životu nešto MORA da smo zaboravili i teško nam se opet prisjetiti da samo iz bivanja ide inpiracija i ispravno djelovanje.","Bojana Svalina,bivanje,kako samo bivati,kako živjeti u miru",23,Comedy,,PT1M47S,107,2d,sd,false,,,,1,,,,1585,73,,0,21
589,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",kXHa2eiONE8,2018-05-02T08:07:06Z,"2018-05-02 08:07:06","Odakle dolazi inspiracija - Bojana Svalina","Kažu neki da je nemoguće biti inspiriran svaki dan. Je li doista tako i odakle dolazi inspiracija? Na mom webu www.putpremasebi.hr imate gotovo tisuću inspirativnih članaka. Zamislite koliko je to slova, koliko uvida, vremena provedenog u užitku pisanja,....","Bojana Svalina,inspiracija,odakle dolazi inspiracija",23,Comedy,,PT3M36S,216,2d,sd,false,,,,1,,,,1735,106,,0,25
