position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
234,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",LN6GMFjtk4I,2020-04-29T08:22:03Z,"2020-04-29 08:22:03","Kako drugima objasniti da ne želimo slušati loše vijesti? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT4M33S,273,2d,sd,false,,hr,,1,,,,46899,1718,,0,107
235,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",45y_U8UPWBE,2020-04-27T08:01:44Z,"2020-04-27 08:01:44","Na koji način se vrati zločestim osobama? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT5M20S,320,2d,sd,false,,hr,,1,,,,70211,2143,,0,197
236,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",g5GbX9hYgc8,2020-04-23T15:16:48Z,"2020-04-23 15:16:48","Da li je dovoljno za kreiranje u to povjerovati? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT3M29S,209,2d,sd,false,,hr,,1,,,,54281,1873,,0,81
237,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",CfkYAdP1S1U,2020-04-20T06:42:57Z,"2020-04-20 06:42:57","Da li će se manifestirati strahovi iz prošlosti? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT3M1S,181,2d,sd,false,,hr,,1,,,,53197,1964,,0,101
238,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",wkkAedzx1dg,2020-04-18T17:35:04Z,"2020-04-18 17:35:04","Zašto je ljudima lakše vjerovati u loše nego u dobro? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT4M,240,2d,sd,false,,hr,,1,,,,61679,2881,,0,148
239,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",OIS3IYPkBjY,2020-04-16T11:10:31Z,"2020-04-16 11:10:31","Ljubav i nemoć u doba izolacije - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT14M36S,876,2d,hd,false,,hr,,1,,,,90760,3045,,0,235
240,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",W9mAn_G9wEg,2020-04-15T17:02:15Z,"2020-04-15 17:02:15","Vođena meditacija prisutnosti - Ana Bučević","Uživajte u vođenoj meditaciji kojom ćete osvijestiti da ste svijest.",,27,Education,,PT24M16S,1456,2d,sd,false,,hr,,1,,,,94161,1520,,0,80
241,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",3Gw4xPtXJK4,2020-04-01T09:28:59Z,"2020-04-01 09:28:59","Kako svjedočiti poslovnoj expanziji u ovoj situaciji? - Ana Bučević","Što raditi sada u ovim trenucima za svoj posao i kako svjedočiti poslovnoj expanziji?",,27,Education,Lifestyle_(sociology),PT35M29S,2129,2d,hd,false,,hr,,1,,,,182300,4628,,0,624
242,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Y5IiI8-_qyc,2020-03-30T12:03:08Z,"2020-03-30 12:03:08","Lavina riječi za osjećaj nepobjedivosti - Ana Bučević",,,27,Education,,PT7M,420,2d,sd,false,,hr,,1,,,,336606,4210,,0,149
243,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ziZP30ExfzU,2020-03-26T09:31:16Z,"2020-03-26 09:31:16","Poruka Abrahama ❤ - Ana Bučević","Prenosim vam poruku Abrahama koju smo primili u prvom javljanju Ester Hicks uživo.",,27,Education,Lifestyle_(sociology),PT38M52S,2332,2d,hd,false,,hr,,1,,,,369832,7086,,0,696
244,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",i8Cm_3haeKM,2020-03-22T20:13:23Z,"2020-03-22 20:13:23","5-minutna meditacija pred spavanje - Ana Bučević","5- minutna meditacija pred spavanje da u miru utonete u san.",,27,Education,Health,PT5M3S,303,2d,sd,false,,hr,,1,,,,492146,4000,,0,115
245,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",7-blBQouyi4,2020-03-22T18:27:26Z,"2020-03-22 18:27:26","5-minutna jutarnja meditacija - Ana Bučević","5-minutna meditacija kojom ćete postići željenu vibraciju na početku dana.",,27,Education,Health,PT5M9S,309,2d,sd,false,,hr,,1,,,,807213,5322,,0,188
246,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",GDk9v_JJugg,2020-03-21T10:06:32Z,"2020-03-21 10:06:32","Afirmacije za postizanje unutarnjeg mira - Ana Bučević","Afirmacijama postignite unutarnji mir",,27,Education,Health,PT23M41S,1421,2d,sd,false,,hr,,1,,,,314330,3489,,0,168
247,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",U_quyGOaMGg,2020-03-19T10:49:25Z,"2020-03-19 10:49:25","Kako već sada svjedočiti ekspanziji? - Ana Bučević","Što raditi da već ovog trenutka osjetite promjenu koju želite?",,27,Education,"Health,Lifestyle_(sociology)",PT20M10S,1210,2d,hd,false,,hr,,1,,,,154811,5265,,0,603
248,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",614A0a50568,2020-03-17T19:40:12Z,"2020-03-17 19:40:12","Kako imati mir u kontrastu kojem svjedočimo?","Strah je najopasniji virus na svijetu",,27,Education,Health,PT33M58S,2038,2d,hd,false,,hr,,1,,,,280656,7819,,0,985
249,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",oWHigbDuDHs,2020-03-04T09:31:02Z,"2020-03-04 09:31:02","Lavina riječi o novcu i financijskom obilju -Ana Bučević","Rampage ili u slobodnom prijevodu lavina riječi služi da vibracijski dodjete u sklad sa emocijom koju biste i imali da svjedočite manifestaciji koju želite. Ovim videom doći ćete na vibraciju financijskog obilja. Ovim videima je upravo to svrha. Da dok ih slušate, osjetite i postignete emociju kao da to već živite. Emocija uvijek i je prva manifestacija. Što se više budete osjećali tijekom dana kako biste se osjećali da manifestirate željeno, realnost će pratiti vašu emociju, a time i manifestacija mora doći. Uživajte u lavini riječi o novcu i financijskom obilju.",,27,Education,,PT6M3S,363,2d,sd,false,,hr,,1,,,,634709,5088,,0,336
250,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",rwudpcMr6EQ,2020-03-02T18:12:10Z,"2020-03-02 18:12:10","Lavina riječi o partnerskom odnosu - Ana Bučević","Rampage ili u slobodnom prijevodu lavina riječi služi da vibracijski dodjete u sklad sa emocijom koju biste i imali da svjedočite manifestaciji koju želite. Ovim videom doći ćete na vibraciju partnerskog odnosa kakav želite živjeti. Ovim videima je upravo to svrha. Da dok ih slušate, osjetite i postignete emociju kao da to već živite. Emocija uvijek i je prva manifestacija. Što se više budete osjećali tijekom dana kako biste se osjećali da manifestirate željeno, realnost će pratiti vašu emociju, a time i manifestacija mora doći. Uživajte u lavini riječi o ljubavi i partnerskom odnosu iz Vortexa.",,27,Education,,PT3M30S,210,2d,sd,false,,hr,,1,,,,342752,4023,,0,190
251,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Iou8lhW6UQE,2020-02-27T09:29:03Z,"2020-02-27 09:29:03","Vortex ljetovanje i Vortex Cruise - Ana Bučević","Booking na anabucevic.com",,27,Education,Lifestyle_(sociology),PT15M10S,910,2d,hd,false,,hr,,1,,,,24437,654,,0,71
252,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",FedKzn3yQR0,2020-02-27T08:20:33Z,"2020-02-27 08:20:33","Darivanje ulaznica za seminar u Podgorici 07.03.2020.- Ana Bučević",anabucevic.com,,27,Education,,PT1M30S,90,2d,hd,false,,hr,https://i.ytimg.com/vi/FedKzn3yQR0/maxresdefault.jpg,1,,,,11984,370,,0,794
253,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",NnW_lW0NMy8,2020-02-17T10:17:31Z,"2020-02-17 10:17:31","Što zaustavlja manifestacije? - Ana Bučević","Metoda kojom ćete osvijestiti momentum",,27,Education,Lifestyle_(sociology),PT25M59S,1559,2d,hd,false,,hr,,1,,,,415520,9555,,0,1102
254,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",TQUHcpRLV0A,2020-02-03T11:15:52Z,"2020-02-03 11:15:52","Najava seminara UMIJEĆE MANIFESTIRANJA u Zagrebu i Podgorici - Ana Bučević",anabucevic.com,,27,Education,Society,PT31S,31,2d,hd,false,,hr,,1,,,,13021,214,,0,22
255,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",DUnmI8EyD0c,2020-01-30T11:52:56Z,"2020-01-30 11:52:56","Što možete i trebate kontrolirati u životu?- Ana Bučević","Ako već nešto želite kontrolirati, kontrolirajte ovo...",,27,Education,Health,PT27M,1620,2d,hd,false,,hr,,1,,,,318757,6620,,0,411
256,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",whzFq47oE4U,2020-01-17T09:40:34Z,"2020-01-17 09:40:34","Promjenom pogleda do visoke vibracije - Ana Bučević","Vi odabirete kut gledanja.",,27,Education,Health,PT19M57S,1197,2d,hd,false,,hr,,1,,,,277695,6016,,0,459
257,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",4kL7l_Ie_80,2020-01-03T09:20:04Z,"2020-01-03 09:20:04","Riješeno je! (2020.) - Ana Bučević","Kako koristiti metodu riješeno je?",,27,Education,Health,PT21M32S,1292,2d,hd,false,,hr,,1,,,,426607,7734,,0,741
258,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",nI1ZIR75fv8,2019-12-22T18:59:43Z,"2019-12-22 18:59:43","Motivacija za 2020. godinu - Ana Bučević","Od srca vam želim život vrijedan življenja...",,27,Education,Lifestyle_(sociology),PT32M32S,1952,2d,hd,false,,hr,,1,,,,232511,6618,,0,666
259,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",fQIwxvXuJy4,2019-12-17T12:07:00Z,"2019-12-17 12:07:00","Otpustite želju za kontrolom - Ana Bučević","Kako sam obećala na seminaru, snimila sam prevod Basharovog videa o kontroli. Za mene osobno jako moćan video koji vjerujem da će vam služiti u trenucima kada podlegnete želji za kontrolom. Svakako vam preporučam da slušate ovaj video u tim trenucima, ali i da ga slušate kad god osjetite želju za olakšanjem i za promjenom uvjerenja o kontroli. Volim vas. ❤",,27,Education,Health,PT2M31S,151,2d,hd,false,,hr,,1,,,,187441,5028,,0,235
260,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ByNMdNTu_yU,2019-12-03T10:58:16Z,"2019-12-03 10:58:16","Kako od tamo gdje ste doći tamo gdje želite biti - Ana Bučević","Kada dolazi do promjene realnosti?",,27,Education,Lifestyle_(sociology),PT10M26S,626,2d,hd,false,,hr,,1,,,,318702,7700,,0,515
261,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",unYlrmRdn2w,2019-11-17T10:10:57Z,"2019-11-17 10:10:57","Kako ujutro kreirati dan koji je pred nama? - Ana Bučević","Zašto je jutro najvažnije doba dana za svjesnog kreatora?",,27,Education,"Health,Lifestyle_(sociology)",PT20M2S,1202,2d,hd,false,,hr,,1,,,,418214,8743,,0,550
262,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Dtn8oDx0rg8,2019-11-10T10:51:53Z,"2019-11-10 10:51:53","Vaše ALI vaš je najveći otpor - Ana Bučević","Što vaše ALI govori i kako manifestirati željeno?",,27,Education,"Health,Lifestyle_(sociology)",PT30M15S,1815,2d,hd,false,,hr,,1,,,,252049,5197,,0,566
263,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",VFCkmQhG3ms,2019-11-06T12:03:04Z,"2019-11-06 12:03:04","Najava seminara UMIJEĆE MANIFESTIRANJA u Beogradu - Ana Bučević","Ulaznice su na anabucevic.com",,27,Education,Society,PT21S,21,2d,hd,false,,hr,https://i.ytimg.com/vi/VFCkmQhG3ms/maxresdefault.jpg,1,,,,11766,215,,0,22
264,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",d1wA5gZtbJc,2019-10-22T10:25:21Z,"2019-10-22 10:25:21","Najava seminara UMIJEĆE MANIFESTIRANJA u Ljubljani - Ana Bučević",anabucevic.co.,,27,Education,Society,PT31S,31,2d,hd,false,,hr,https://i.ytimg.com/vi/d1wA5gZtbJc/maxresdefault.jpg,1,,,,12216,183,,0,18
265,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",3N8iZmqx4N0,2019-10-11T08:02:23Z,"2019-10-11 08:02:23","Predavanja u Rijeci i Podgorici - Ana Bučević","Ulaznice su na anabucevic.co.",,27,Education,Society,PT31S,31,2d,hd,false,,hr,https://i.ytimg.com/vi/3N8iZmqx4N0/maxresdefault.jpg,1,,,,16321,253,,0,14
266,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ZdjJOIdPceY,2019-10-08T10:16:35Z,"2019-10-08 10:16:35","Opiranje promjeni je zapravo opiranje životu- Ana Bučević","Zašto se ljudi plaše promjena i kako to promijeniti?",,27,Education,,PT18M56S,1136,2d,hd,false,,hr,,1,,,,193935,4671,,0,411
267,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",WXyadq_BueY,2019-09-28T05:53:17Z,"2019-09-28 05:53:17","Kako se izboriti sa negativnim ljudima? - Ana Bučević","Kako promijeniti realnost ako smo okruženi negativni ljudima?",,27,Education,Health,PT15M23S,923,2d,hd,false,,hr,,1,,,,207596,5282,,0,390
268,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",yzyTf8vYpsE,2019-09-25T19:21:08Z,"2019-09-25 19:21:08","Kreiranje dana po segmentima - Ana Bučević","Kako svjesno kreirati dobar dan?",,27,Education,,PT12M28S,748,2d,hd,false,,hr,,1,,,,173162,4750,,0,302
269,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",LxoS64veNVU,2019-09-11T08:54:51Z,"2019-09-11 08:54:51","Osvještavanje blagoslova - Ana Bučević","Video kojim vam želim osvijestiti blagoslove koje uzimate zdravo za gotovo.",,27,Education,Health,PT21M11S,1271,2d,hd,false,,hr,,1,,,,157808,5058,,0,489
270,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",eqk8JTIKadk,2019-09-03T08:24:45Z,"2019-09-03 08:24:45","Granica između razumijevanja, oprosta i samopoštovanja- Ana Bučević","Postoji li granica do koje opraštati?",,27,Education,Health,PT12M22S,742,2d,hd,false,,hr,,1,,,,258428,7024,,0,479
271,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",J7Jy0NP1MAU,2019-08-28T07:58:16Z,"2019-08-28 07:58:16","LIVE ONLINE WEBINAR 20.09.2019. - Ana Bučević","Prijave na e mail: anabucevic.webinar@gmail.com",,27,Education,"Health,Lifestyle_(sociology)",PT31S,31,2d,hd,false,,hr,,1,,,,21611,379,,0,47
272,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",M-8wGM72N_0,2019-08-27T09:56:00Z,"2019-08-27 09:56:00","Strah od letenja i općenito o strahovima - Ana Bučević","Kako živjeti život bez straha?",,27,Education,,PT27M45S,1665,2d,hd,false,,hr,,1,,,,99586,2618,,0,308
273,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",G5Bo8dyLElE,2019-08-23T08:23:59Z,"2019-08-23 08:23:59","Iskustvo Abraham Hicks-a u Amsterdamu - Ana Bučević","Moji dojmovi o Amsterdamu i seminaru Abraham Hicks-a.",,27,Education,"Health,Lifestyle_(sociology)",PT22M44S,1364,2d,hd,false,,hr,,1,,,,102490,2935,,0,591
274,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",iqhPOt2-uZk,2019-08-14T07:30:30Z,"2019-08-14 07:30:30","Kako postići da je odluka koju donesete najbolja za vas? - Ana Bučević","Što određuje kakvom ishodu odluke ćete svjedočiti?",,27,Education,"Health,Lifestyle_(sociology)",PT16M6S,966,2d,hd,false,,hr,,1,,,,282138,6291,,0,339
275,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",CP4hzeXrtYk,2019-08-12T08:20:02Z,"2019-08-12 08:20:02","Korak koji vam nedostaje do manifestacije- Ana Bučević","Što rade oni koji manifestiraju željeno?",,27,Education,Lifestyle_(sociology),PT21M11S,1271,2d,hd,false,,hr,,1,,,,435220,8513,,0,627
276,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",jkPYuz8ROMM,2019-08-10T06:36:08Z,"2019-08-10 06:36:08","Dojmovi s Vortex Cruisa 2019.- Ana Bučević","Hvala vam divni ljudi na bajkovitih 7 dana.",,27,Education,"Lifestyle_(sociology),Tourism",PT16M1S,961,2d,hd,false,,hr,,1,,,,76304,983,,0,134
277,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",HlmtLEYZb7I,2019-07-23T15:43:30Z,"2019-07-23 15:43:30","Zašto ljudi lažu? - Ana Bučević","Koji je uzrok laži?",,27,Education,Health,PT9M38S,578,2d,hd,false,,hr,,1,,,,124064,3598,,0,337
278,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",M7ei50XZ-UQ,2019-07-21T17:54:37Z,"2019-07-21 17:54:37","O nefizičkom i emocionalnoj skali - Ana Bučević","O nefizičkom dijelu nas i što je emocionalna skala.",,27,Education,Health,PT30M40S,1840,2d,hd,false,,hr,,1,,,,230510,6025,,0,602
279,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",yN4IgNaZdgg,2019-07-15T11:14:38Z,"2019-07-15 11:14:38","Hvala vam što nas učite da razumijemo različitosti -Ana Bučević","Zašto svi samo vide da sam ja gay?",,27,Education,"Health,Lifestyle_(sociology)",PT11M7S,667,2d,hd,false,,hr,,1,,,,73278,2415,,0,242
280,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",a3bIeg96Pgk,2019-07-11T22:38:05Z,"2019-07-11 22:38:05","Što je bol i koju poruku šalje? - Ana Bučević","Koje je značenje boli koju osjetite?",,27,Education,,PT20M54S,1254,2d,hd,false,,hr,,1,,,,342270,7576,,0,855
281,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",mtGaoAvzVk4,2019-07-10T10:29:05Z,"2019-07-10 10:29:05","Što (ni) je ljubav- Ana Bučević",,,27,Education,Lifestyle_(sociology),PT10M55S,655,2d,hd,false,,hr,,1,,,,261408,7205,,0,896
282,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",XRz2aIHVZh0,2019-07-04T19:37:28Z,"2019-07-04 19:37:28","Dojmovi sa Vortex ljetovanja 2019. - Ana Bučević","San Antonio 2019.",,27,Education,"Health,Lifestyle_(sociology)",PT8M2S,482,2d,hd,false,,hr,,1,,,,60135,1207,,0,167
283,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",eF6CQAKQ5yo,2019-06-25T21:58:19Z,"2019-06-25 21:58:19","Čije odobravanje vi zapravo tražite? - Ana Bučević","Kako naći sklad sa sobom?",,27,Education,,PT30M5S,1805,2d,hd,false,,hr,,1,,,,252567,6313,,0,584
284,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",SFdPQTTapoc,2019-06-20T20:45:28Z,"2019-06-20 20:45:28","Vizualizacija za postizanje vibracije obilja - Ana Bučević","Videozapis Meditation Impromptu 02 od izvođača Kevin MacLeod licenciran je licencom Creative Commons Attribution (https://creativecommons.org/licenses/by/4.0/) Izvor: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100162 Izvođač: http://incompetech.com/","vizualizacija,ana bucevic,safari duha",27,Education,Health,PT19M49S,1189,2d,sd,false,,hr,,1,,,,307709,3775,,0,189
285,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",BF4OpKrMoqA,2019-06-19T18:33:22Z,"2019-06-19 18:33:22","Dopustite Svemiru da odradi za vas manifestaciju- Ana Bučević","Kako dozvoliti Svemiru da manifestira za vas?",,27,Education,,PT14M23S,863,2d,hd,false,,hr,,1,,,,643606,11286,,0,658
286,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",IWeXSK7XgTE,2019-06-11T21:03:57Z,"2019-06-11 21:03:57","Afirmacije dok spavate - Ana Bučević","Uživajte u afirmacijama dok spavate.","safari duha,ana bucevic,afirmacije",27,Education,Health,PT1H54M36S,3276,2d,sd,false,,hr,,1,,,,3353708,14656,,0,572
287,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",duNm0K_r1hs,2019-06-04T12:03:08Z,"2019-06-04 12:03:08","Vizualiziramo zajedno - Ana Bučević","Pomažem vam vizualizirati željeni ishod.","safari duha,ana bucevic,safariduha",27,Education,Health,PT20M9S,1209,2d,sd,false,,hr,,1,,,,409860,19314,,0,965
288,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",FV59kY0hFr8,2019-06-03T07:51:27Z,"2019-06-03 07:51:27","Evo koga ću nazvati! - Ana Bučević","Čestitam dobitnicima i čujemo se uskoro!",,27,Education,Lifestyle_(sociology),PT12M57S,777,2d,hd,false,,,,1,,,,65610,1950,,0,239
289,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",thDK3L2FbRc,2019-06-01T08:03:28Z,"2019-06-01 08:03:28","Vođena meditacija opuštanja i iscjeljivanja- Ana Bučević","Uživajte u ovoj divnoj meditaciji opuštanja i iscjeljivanja","safari duha,vođena meditacija,ana bučević",27,Education,Health,PT30M16S,1816,2d,sd,false,,hr,,1,,,,1348678,7147,,0,311
290,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",cRLqyGzMt78,2019-05-24T07:29:47Z,"2019-05-24 07:29:47","🎁 Zovem vas da se čujemo!🎁100 milijuna pregleda!🥳- Ana Bučević","Hvala vam ljudi dragi! ❤",,27,Education,Lifestyle_(sociology),PT7M31S,451,2d,hd,false,,,,1,,,,52878,3449,,0,1463
291,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Ay5CzZsx1YE,2019-05-23T09:18:54Z,"2019-05-23 09:18:54","Motivacijom kroz život - Ana Bučević","Zašto je motivacija važna?",,27,Education,,PT14M56S,896,2d,hd,false,,,,1,,,,265477,5790,,0,342
292,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",LnjuQtIVqaU,2019-05-20T08:46:29Z,"2019-05-20 08:46:29","Strah od javnog nastupa - Ana Bučević","Kako se riješiti straha od javnog nastupa?",,27,Education,Health,PT13M38S,818,2d,hd,false,,,,1,,,,70992,2422,,0,154
293,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ZbONvf2G87E,2019-05-20T08:22:04Z,"2019-05-20 08:22:04","Vortex Cruise i Vortex ljetovanje - Ana Bučević","Booking na anabucevic.com",,27,Education,,PT5M48S,348,2d,hd,false,,,,1,,,,14676,332,,0,65
294,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",5K2hVd9EusM,2019-05-12T07:51:45Z,"2019-05-12 07:51:45","Promijenite svoju vibraciju - Ana Bučević","Nastavak na video: "" Procijenite svoju vibraciju.""",,27,Education,,PT23M33S,1413,2d,hd,false,,,,1,,,,362688,7411,,0,613
295,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",mieeOdkRaJE,2019-05-06T11:06:56Z,"2019-05-06 11:06:56","Vođena meditacija prepuštanja, otpuštanja i dopuštanja - Ana Bučević","Uživajte u meditaciji koja vam pomaže da dopustite željenoj manifestaciji da se desi.","vođena meditacija,ana bucevic,safari duha",27,Education,Health,PT23M49S,1429,2d,sd,false,,hr,,1,,,,611208,4731,,0,226
296,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",K4xwDXrJwfA,2019-04-23T09:27:17Z,"2019-04-23 09:27:17","Procjenite svoju vibraciju - Ana Bučević","Vježba kojom ćete osvijestiti svoju vibraciju.",,27,Education,,PT13M49S,829,2d,hd,false,,,,1,,,,163647,4349,,0,1307
297,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",a7Zu_KtV8S8,2019-04-12T11:13:15Z,"2019-04-12 11:13:15","Jednodnevne radionice LJUBLJANA I BEČ - Ana Bučević",anabicevic.com,,27,Education,"Health,Society",PT23S,23,2d,hd,false,,,,1,,,,14539,272,,0,24
298,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",XmR2KPikgXQ,2019-04-11T08:59:27Z,"2019-04-11 08:59:27","O ljutnji - Ana Bučević","Zašto smo ljuti i kako ljutnju mijenjati?",,27,Education,Health,PT20M25S,1225,2d,hd,false,,,,1,,,,286099,6190,,0,412
299,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",iKrMhRbGBrs,2019-04-04T08:34:14Z,"2019-04-04 08:34:14","Osvijestiti smrt znači osvijestiti život!- Ana Bučević","Kako istinski živjeti život?",,27,Education,,PT25M5S,1505,2d,hd,false,,,,1,,,,113418,3802,,0,368
300,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",WMdsbBTNvUs,2019-04-01T10:16:31Z,"2019-04-01 10:16:31","O društvenim mrežama - Ana Bučević","Kako biti na društvenim mrežama, a ne izgubiti sebe?",,27,Education,,PT24M22S,1462,2d,hd,false,,,,1,,,,88904,2737,,0,173
301,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",r0KD5mko3V0,2019-03-29T19:10:52Z,"2019-03-29 19:10:52","Najava jednodnevnih radionica u Beogradu i Novom Sadu - Ana Bučević",anabucevic.com,,27,Education,Society,PT24S,24,2d,hd,false,,,,1,,,,16680,346,,0,33
302,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",F2eJYfjCflc,2019-03-26T20:46:51Z,"2019-03-26 20:46:51","Vođena meditacija za šetnje na otvorenom - Ana Bučević","Ovom vođenom meditacijom želim biti uz vas dok šetate. Pomoći vam osvijestiti sebe i svijet oko sebe.",,27,Education,Health,PT29M15S,1755,2d,sd,false,,hr,,1,,,,66682,1486,,0,192
303,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",BmaHjrLsRBg,2019-03-14T09:12:55Z,"2019-03-14 09:12:55","Koraci kreiranja - Ana Bučević","Kako izgledaju koraci kreiranja realnosti?",,27,Education,,PT16M54S,1014,2d,hd,false,,,,1,,,,369781,6970,,0,908
304,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",mEb44iHd-zY,2019-03-12T05:37:30Z,"2019-03-12 05:37:30","Predavanje BITI I IMATI u Sarajevu 23.03.2019.- Ana Bučević",https://anabucevic.com/product/ticket-predavanje-biti-i-imati-sarajevo-2019-03-23-2019-03-23/,,27,Education,Society,PT21S,21,2d,hd,false,,,,1,,,,16576,227,,0,22
305,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",uEDWRqfJfz0,2019-03-02T16:15:03Z,"2019-03-02 16:15:03","Booking za Vortex Cruise 2019 - Ana Bučević",https://youtu.be/t36EcRImvx4,,27,Education,"Lifestyle_(sociology),Tourism",PT31S,31,2d,hd,false,,,,1,,,,27993,462,,0,53
306,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ptYVeDOqywM,2019-02-28T05:06:06Z,"2019-02-28 05:06:06","Predavanje BITI I IMATI u Splitu - Ana Bučević",anabucevic.com,,27,Education,Society,PT21S,21,2d,hd,false,,,,1,,,,15873,253,,0,31
