position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
64,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",oB1MMBlv_TI,2023-04-19T10:36:27Z,"2023-04-19 10:36:27","Energetsko izvješće - vrijeme je za povlačenje i unutarnju tišinu ✨✨✨","#energije #duhovnost Individualne konzultacije (seanse i tretmane) možete dogovoriti na mail: putusredistesebe@gmail.com Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",Lifestyle_(sociology),PT19M27S,1167,2d,hd,false,,,https://i.ytimg.com/vi/oB1MMBlv_TI/maxresdefault.jpg,,,,,3702,276,,0,26
65,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",ax96afJ68Oc,2023-03-24T18:24:59Z,"2023-03-24 18:24:59","Poruke duše - otvori se za sve novo i čudesno ✨💫✨💫✨","#poruke #porukeduše Individualne konzultacije (seanse i tretmane) možete dogovoriti na mail: putusredistesebe@gmail.com Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",Lifestyle_(sociology),PT8M1S,481,2d,hd,false,,,https://i.ytimg.com/vi/ax96afJ68Oc/maxresdefault.jpg,,,,,3455,169,,0,11
66,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",yloYszSSvr0,2023-03-22T19:31:31Z,"2023-03-22 19:31:31","Heaven*s cross (Nebeski križ ) - šta nas čeka od 22.03.2023.?","#energije #duhovnost #radnasebi Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",Lifestyle_(sociology),PT22M28S,1348,2d,hd,false,,,,,,,,3197,199,,0,23
67,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",_6zlTqPXEm4,2023-03-16T17:07:00Z,"2023-03-16 17:07:00","Energetsko izvješće - dešava se eksplozija energije ✨💫✨💫✨","#energije #duhovnost Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",,PT18M19S,1099,2d,hd,false,,,,,,,,5060,341,,0,36
68,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",mxW4CaQ8oPI,2023-03-07T22:44:54Z,"2023-03-07 22:44:54","Zakon energije * ono čemu daješ pažnju raste","#duhovnost #radnasebi Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",Lifestyle_(sociology),PT11M43S,703,2d,hd,false,,,https://i.ytimg.com/vi/mxW4CaQ8oPI/maxresdefault.jpg,,,,,3726,255,,0,15
69,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",tpDWxtzLzQ8,2023-03-05T18:42:52Z,"2023-03-05 18:42:52","Bezuvjetna ljubav - partnerski odnosi","#ljubav #odnosi Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",,PT12M36S,756,2d,hd,false,,,https://i.ytimg.com/vi/tpDWxtzLzQ8/maxresdefault.jpg,,,,,1673,110,,0,16
70,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",8QKdv08jA-w,2023-02-22T18:25:01Z,"2023-02-22 18:25:01","""Nisam dovoljno dobra"" * negativno programiranje","#radnasebi #duhovnost #ljubavpremasebi Za individualni rad 1 na 1 , možete zakazati svoj termin na mail: putusredistesebe@gmail.com Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe/",,26,"Howto & Style",Lifestyle_(sociology),PT11M19S,679,2d,hd,false,,,https://i.ytimg.com/vi/8QKdv08jA-w/maxresdefault.jpg,,,,,1404,107,,0,13
71,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",VTfY1WKu66o,2023-02-20T20:06:30Z,"2023-02-20 20:06:30","Božanska ljubav * ljubav sa Izvora ✨✨✨","#ljubav #radnasebi #energije Sve informacije i prijave u vezi tečaja: Zagrli sve dijelove sebe možete dobiti na mail: putusredistesebe@gmail.com https://www.facebook.com/groups/463315740501517",,26,"Howto & Style",Lifestyle_(sociology),PT17M16S,1036,2d,hd,false,,,https://i.ytimg.com/vi/VTfY1WKu66o/maxresdefault.jpg,,,,,1684,105,,0,14
72,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",KEpTsdd7a4M,2023-02-16T17:12:55Z,"2023-02-16 17:12:55","Kako zavoljeti sebe * Besplatni webinar i proces","#ljubav #ljubavpremasebi #duhovnost Sve informacije i prijave u vezi tečaja: Zagrli sve dijelove sebe možete dobiti na mail: putusredistesebe@gmail.com Facebook grupa: https://www.facebook.com/groups/463315740501517 Instagram profil: https://www.instagram.com/putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT50M35S,3035,2d,sd,false,,,,,,,,3401,197,,0,15
73,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",AzF5yW53lJY,2023-02-14T16:06:08Z,"2023-02-14 16:06:08","Zašto smo se udaljili od ljubavi ?","#ljubav #radnasebi #duhovnost Sve informacije i prijave u vezi tečaja: Zagrli sve dijelove sebe možete dobiti na mail: putusredistesebe@gmail.com https://www.facebook.com/groups/463315740501517",,26,"Howto & Style",Lifestyle_(sociology),PT19M38S,1178,2d,hd,false,,,https://i.ytimg.com/vi/AzF5yW53lJY/maxresdefault.jpg,,,,,1488,110,,0,7
74,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",OuYwRmXclAg,2023-02-13T17:19:02Z,"2023-02-13 17:19:02","Poruke duše - Zagrli sve dijelove sebe ✨✨✨","#poruke #duhovnost https://www.facebook.com/groups/463315740501517",,26,"Howto & Style",Lifestyle_(sociology),PT12M12S,732,2d,hd,false,,,https://i.ytimg.com/vi/OuYwRmXclAg/maxresdefault.jpg,,,,,2864,145,,0,18
75,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",J-wfEehvYEI,2023-02-13T12:34:56Z,"2023-02-13 12:34:56","Otvori se za novo✨✨✨",,,26,"Howto & Style",Lifestyle_(sociology),PT1M1S,61,2d,hd,false,,,https://i.ytimg.com/vi/J-wfEehvYEI/maxresdefault.jpg,,,,,775,88,,0,5
76,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",zjtLKfaNNZU,2023-02-09T17:09:14Z,"2023-02-09 17:09:14","Šta je to bezuvjetna ljubav * mini proces za prihvaćanje sebe *","#ljubav #ljubavpremasebi #duhovnost Prijave i sve informacije u vezi tečaja možete dobiti na mail: putusredistesebe@gmail.com",,26,"Howto & Style",Lifestyle_(sociology),PT6M55S,415,2d,hd,false,,,https://i.ytimg.com/vi/zjtLKfaNNZU/maxresdefault.jpg,,,,,1282,95,,0,0
77,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",pUFhpjWOQso,2023-02-08T15:43:02Z,"2023-02-08 15:43:02","Zagrli sve dijelove sebe * ljubav prema sebi u praksi 💖🥰","#ljubavpremasebi #ljubav #duhovnost Prijave i sve informacije u vezi tečaja možete dobiti na mail: putusredistesebe@gmail.com",,26,"Howto & Style",Lifestyle_(sociology),PT16M,960,2d,hd,false,,,https://i.ytimg.com/vi/pUFhpjWOQso/maxresdefault.jpg,,,,,1865,118,,0,10
78,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",tbWRPwQ6Iqo,2023-02-07T16:03:00Z,"2023-02-07 16:03:00","Možemo li promijeniti svoju prošlost ?","#energije #iscjeljivanje #timelinehealing #regresija",,26,"Howto & Style",Lifestyle_(sociology),PT32M33S,1953,2d,hd,false,,,https://i.ytimg.com/vi/tbWRPwQ6Iqo/maxresdefault.jpg,,,,,1186,92,,0,10
79,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",C3u2sN6heIo,2023-01-30T19:07:18Z,"2023-01-30 19:07:18","2023 - godina buđenja I duhovnog rasta * (energetsko izvješće za 2023.godinu)","#energije #2023 #buđenje #radnasebi Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT30M27S,1827,2d,hd,false,,,,,,,,3430,192,,0,14
80,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",JT-XaPiWdAo,2023-01-27T13:37:31Z,"2023-01-27 13:37:31","Poruke duše - Odmori se i pusti sve...✨✨✨","#poruke #porukeduše Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT2M37S,157,2d,hd,false,,,https://i.ytimg.com/vi/JT-XaPiWdAo/maxresdefault.jpg,,,,,2390,130,,0,11
81,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",uOYTKOjFq74,2023-01-26T16:24:58Z,"2023-01-26 16:24:58","Šta je to sreća ?","#radnasebi #sreća #harmonija Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT16M30S,990,2d,hd,false,,,https://i.ytimg.com/vi/uOYTKOjFq74/maxresdefault.jpg,,,,,1411,114,,0,15
82,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",ySIz-xrKrPA,2023-01-17T16:12:44Z,"2023-01-17 16:12:44","Šta sve možemo i znamo - pitanja za kontemplaciju ✨✨✨","#radnasebi #duhovnost #snaga #kontemplation Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT10M34S,634,2d,hd,false,,,https://i.ytimg.com/vi/ySIz-xrKrPA/maxresdefault.jpg,,,,,1235,73,,0,6
83,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",Db9SOwiuHT4,2023-01-10T15:59:38Z,"2023-01-10 15:59:38","Tko si ti ? - pitanja za kontemplaciju i meditaciju","#radnasebi #kontemplation #meditacija Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT7M18S,438,2d,hd,false,,,https://i.ytimg.com/vi/Db9SOwiuHT4/maxresdefault.jpg,,,,,1536,111,,0,11
84,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",tHP9-gDxQbc,2023-01-07T11:58:47Z,"2023-01-07 11:58:47","Sve je dobro...",,,26,"Howto & Style",Lifestyle_(sociology),PT1M1S,61,2d,hd,false,,,https://i.ytimg.com/vi/tHP9-gDxQbc/maxresdefault.jpg,,,,,983,102,,0,6
85,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",N_P4MMuP1pI,2023-01-06T11:35:52Z,"2023-01-06 11:35:52","Mi smo Ljubav 💖",,,26,"Howto & Style",Lifestyle_(sociology),PT1M1S,61,2d,hd,false,,,https://i.ytimg.com/vi/N_P4MMuP1pI/maxresdefault.jpg,,,,,769,86,,0,7
86,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",c3-z8Y_qDPY,2023-01-01T17:42:55Z,"2023-01-01 17:42:55","Sretna Nova Godina 🎉🎊",,,26,"Howto & Style",,PT1M1S,61,2d,hd,false,,,https://i.ytimg.com/vi/c3-z8Y_qDPY/maxresdefault.jpg,,,,,642,69,,0,8
87,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",FLORgzmBLBI,2023-01-01T16:59:18Z,"2023-01-01 16:59:18","Otpustite očekivanja i budite svoji - novogodišnja čestitka 🎊🎉","#nova #autentica Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT10M13S,613,2d,hd,false,,,https://i.ytimg.com/vi/FLORgzmBLBI/maxresdefault.jpg,,,,,1594,147,,0,28
88,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",-pUZu_1Kl1g,2022-12-24T18:30:10Z,"2022-12-24 18:30:10","Zašto nas (nekada) drugi ne čuju/ne razumiju?","#radnasebi #duhovnost #odnosi Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT12M11S,731,2d,hd,false,,,https://i.ytimg.com/vi/-pUZu_1Kl1g/maxresdefault.jpg,,,,,1685,152,,0,21
89,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",VbOH3VbAzX0,2022-12-17T13:48:31Z,"2022-12-17 13:48:31","Ne moramo biti savršeni 🌟","#radnasebi #duhovnost #príroda Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT6M44S,404,2d,hd,false,,,https://i.ytimg.com/vi/VbOH3VbAzX0/maxresdefault.jpg,,,,,1022,73,,0,9
90,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",ADJ9EmdCLTc,2022-12-15T10:24:28Z,"2022-12-15 10:24:28","Poslije kiše uvijek dođe sunce ✨🌟✨",,,26,"Howto & Style",Lifestyle_(sociology),PT1M1S,61,2d,hd,false,,,https://i.ytimg.com/vi/ADJ9EmdCLTc/maxresdefault.jpg,,,,,734,77,,0,5
91,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",2vdw5ueEv10,2022-12-12T21:00:11Z,"2022-12-12 21:00:11","Energetsko izvješće - velika težina i gustoća u kolektivnom Polju","#energije #duhovnost #radnasebi Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT22M58S,1378,2d,hd,false,,,https://i.ytimg.com/vi/2vdw5ueEv10/maxresdefault.jpg,,,,,2697,214,,0,21
92,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",pw8xcwBxPcE,2022-12-05T12:31:28Z,"2022-12-05 12:31:28","Pusti sve..i prepusti se",,,26,"Howto & Style",Lifestyle_(sociology),PT16S,16,2d,hd,false,,,https://i.ytimg.com/vi/pw8xcwBxPcE/maxresdefault.jpg,,,,,1196,128,,0,6
93,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",8CBY9xAFfvc,2022-11-30T11:16:27Z,"2022-11-30 11:16:27","Uživaj u svakom trenutku ✨",,,26,"Howto & Style",Lifestyle_(sociology),PT16S,16,2d,hd,false,,,https://i.ytimg.com/vi/8CBY9xAFfvc/maxresdefault.jpg,,,,,1943,185,,0,8
94,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",hf-f5o0Y0r0,2022-11-29T14:15:41Z,"2022-11-29 14:15:41","Poruke duše - život se vraća ✨✨✨","#porukedana #porukeduše #duhovnost Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style",Lifestyle_(sociology),PT7M1S,421,2d,hd,false,,,https://i.ytimg.com/vi/hf-f5o0Y0r0/maxresdefault.jpg,,,,,3103,141,,0,12
95,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",n4ww5bW2vRA,2022-11-21T23:31:41Z,"2022-11-21 23:31:41","""Nisi sama"" - seansa s unutarnjim djetetom","#ljubavpremasebi #unutarnjedijete #radnasebi #seans Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti",,26,"Howto & Style","Health,Lifestyle_(sociology)",PT13M17S,797,2d,hd,false,,,https://i.ytimg.com/vi/n4ww5bW2vRA/maxresdefault.jpg,,,,,1752,127,,0,13
96,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",s4DS37q6vdg,2022-11-21T12:04:56Z,"2022-11-21 12:04:56","Sve je u redu #relax",,,26,"Howto & Style",Lifestyle_(sociology),PT16S,16,2d,hd,false,,,https://i.ytimg.com/vi/s4DS37q6vdg/maxresdefault.jpg,,,,,1221,123,,0,7
97,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",buROzx_GpoU,2022-11-15T12:14:05Z,"2022-11-15 12:14:05","Život se vraća ✨🌟✨🌟✨",,,26,"Howto & Style",Lifestyle_(sociology),PT12S,12,2d,hd,false,,,https://i.ytimg.com/vi/buROzx_GpoU/maxresdefault.jpg,,,,,1091,118,,0,12
98,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",AXPzdVDUD2c,2022-11-13T14:51:48Z,"2022-11-13 14:51:48","Energetsko izvješće - sve staro se raspada",,,26,"Howto & Style",,PT21M41S,1301,2d,hd,false,,,https://i.ytimg.com/vi/AXPzdVDUD2c/maxresdefault.jpg,,,,,2961,231,,0,17
99,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",3RR9-N1e1Bs,2022-11-12T17:02:27Z,"2022-11-12 17:02:27",#relaxing,,,26,"Howto & Style","Lifestyle_(sociology),Tourism",PT16S,16,2d,hd,false,,,https://i.ytimg.com/vi/3RR9-N1e1Bs/maxresdefault.jpg,,,,,2332,128,,0,5
100,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",KX9mZ0mULIU,2022-11-09T20:04:37Z,"2022-11-09 20:04:37","Webinar: Trenutne energije * bonus: Meditacija Kristalna mreža *",,,26,"Howto & Style",Lifestyle_(sociology),PT1H11M31S,691,2d,sd,false,,,,,,,,4115,207,,0,28
101,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",6C6wK-h5y4s,2022-11-04T15:10:48Z,"2022-11-04 15:10:48","Alati za Novo doba - online program","#duhovnost #radnasebi #transformacija Prijave na mail: putusredistesebe@gmail.com Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebePijave i informacije na mail: putusredistesebe@gmail.com",,26,"Howto & Style",Lifestyle_(sociology),PT21M7S,1267,2d,hd,false,,,https://i.ytimg.com/vi/6C6wK-h5y4s/maxresdefault.jpg,,,,,1583,102,,0,10
102,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",jAvnwg_AotY,2022-10-29T18:31:59Z,"2022-10-29 18:31:59","Zagrli sve dijelove Sebe - radionice uživo ✨🌟✨🌟✨","Prijave na mail: putusredistesebe@gmail.com Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebePijave i informacije na mail: putusredistesebe@gmail.com",,26,"Howto & Style",Lifestyle_(sociology),PT9M23S,563,2d,hd,false,,,https://i.ytimg.com/vi/jAvnwg_AotY/maxresdefault.jpg,,,,,1121,76,,0,7
103,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",HUB4iS55woM,2022-10-27T12:40:28Z,"2022-10-27 12:40:28","Pomoć i podrška na vašem duhovnom putu *",,,26,"Howto & Style",Lifestyle_(sociology),PT14M10S,850,2d,hd,false,,,https://i.ytimg.com/vi/HUB4iS55woM/maxresdefault.jpg,,,,,1974,165,,0,30
104,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",kRU7lpoMz9k,2022-10-18T15:57:04Z,"2022-10-18 15:57:04","Pusti sve...",,,26,"Howto & Style",Lifestyle_(sociology),PT16S,16,2d,hd,false,,,https://i.ytimg.com/vi/kRU7lpoMz9k/maxresdefault.jpg,,,,,1950,96,,0,1
105,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",-RzyByNbNbs,2022-10-13T00:20:35Z,"2022-10-13 00:20:35","VAŽNO * POZIV NA SVAKODNEVNU MOLITVU/AKCIJU *","#radnasebi #duhovnost #molitva #kolektivnasvijest Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT27M36S,1656,2d,hd,false,,,,,,,,3592,247,,0,45
106,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",UJy5t3DYm7c,2022-10-05T22:25:54Z,"2022-10-05 22:25:54","Strah od promjene * šta nas spriječava u željenoj promjeni ?","#duhovnost #radnasebi #strah #kontrola Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT17M58S,1078,2d,hd,false,,,https://i.ytimg.com/vi/UJy5t3DYm7c/maxresdefault.jpg,,,,,2230,149,,0,13
107,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",XrpbKloHI94,2022-09-29T14:56:50Z,"2022-09-29 14:56:50","Oslobađanje od krivnje * najdestruktivnije energije u našem Polju","#duhovnost #radnasebi #krivnja Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT15M20S,920,2d,hd,false,,,https://i.ytimg.com/vi/XrpbKloHI94/maxresdefault.jpg,,,,,2530,166,,0,11
108,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",v7y8e7J7Fi8,2022-09-18T18:54:11Z,"2022-09-18 18:54:11","Koliko traje SADA ?","#sadašnjitrenutak #mindfullness Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT5M58S,358,2d,hd,false,,,https://i.ytimg.com/vi/v7y8e7J7Fi8/maxresdefault.jpg,,,,,2063,135,,0,16
109,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",pFa-CKbHdlg,2022-09-10T12:30:19Z,"2022-09-10 12:30:19","ENERGETSKO IZVJEŠĆE ZA JESEN/ZIMU 2022 - nastavak (2.dio)","#energije #duhovnost #radnasebi Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT13M8S,788,2d,hd,false,,,https://i.ytimg.com/vi/pFa-CKbHdlg/maxresdefault.jpg,,,,,2371,165,,0,19
110,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",C7jL3WQTrLY,2022-09-08T16:11:17Z,"2022-09-08 16:11:17","Rad sa unutarnjim djetetom","#ljubavpremasebi #emocije #radnasebi Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT18M25S,1105,2d,hd,false,,,https://i.ytimg.com/vi/C7jL3WQTrLY/maxresdefault.jpg,,,,,2262,126,,0,9
111,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",JpVRY-EeW1c,2022-09-05T12:59:58Z,"2022-09-05 12:59:58","Šta je to unutarnje dijete ?","#emocije #radnasebi #unutarnjedijete #ljubavpremasebi Možete mi se pridružiti u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style","Health,Lifestyle_(sociology)",PT18M48S,1128,2d,hd,false,,,https://i.ytimg.com/vi/JpVRY-EeW1c/maxresdefault.jpg,,,,,3276,180,,0,24
112,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",lXBUsTRoV50,2022-09-03T10:05:53Z,"2022-09-03 10:05:53","Uvijek može bit bolje * isplati se rad na sebi ✨","Prijaviti se možete i sve informacije dobiti na mail putusredistesebe@gmail.com, ili u inbox fb profila: Ivana Shanti. https://youtu.be/2AFjJfEJrrE Tečaj počinje 9.09. i trajat će više od mjesec dana. Odvijat će se u jednoj zatvorenoj fb grupi gdje ću se javljati uživo jednom tjedno. Bit će mnogo uključenja uživo ali i vođenih meditacija i moćnih , transformativnih energetskih procesa koje ćete moći raditi i sami, još dugo i nakon završetka tečaja. Grupa će ostati aktivna i još dugo nakon službenog završetka tečaja moći čete gledati, slušati i upijati sve informacije i postepeno integrirati svojim tempom, u udobnosti svog doma te svo znanje i alate polako primjenjivati u životu.",,26,"Howto & Style",Lifestyle_(sociology),PT18M37S,1117,2d,hd,false,,,https://i.ytimg.com/vi/lXBUsTRoV50/maxresdefault.jpg,,,,,1930,117,,0,13
113,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",vwvo4NIx6Uw,2022-09-01T20:08:07Z,"2022-09-01 20:08:07","ŠTA NAS ČEKA NA JESEN 2022 * Energetsko izvješće ✨","#energije #duhovnost #radnasebi Možete mi se pridružiti na Fb stranici :""Put u središte sebe"" u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT27M16S,1636,2d,hd,false,,,,,,,,3759,254,,0,31
114,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",BNqrFgL9scY,2022-08-26T14:49:50Z,"2022-08-26 14:49:50","Tečaj čuda - dijelovi iz knjige ""Tečaj čuda"" ✨✨✨","#duhovnost #radnasebi #čuda Možete mi se pridružiti na Fb stranici :""Put u središte sebe"" u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT9M57S,597,2d,hd,false,,,,,,,,2288,124,,0,10
115,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",_ti1XhJi26k,2022-08-21T15:54:23Z,"2022-08-21 15:54:23","Zašto (nekada) ne funkcionira Zakon privlačenja ?","#radnasebi #duhovnost #zakonprivlačenja Možete mi se pridružiti na Fb stranici :""Put u središte sebe"" u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT33M16S,1996,2d,hd,false,,,https://i.ytimg.com/vi/_ti1XhJi26k/maxresdefault.jpg,,,,,4130,193,,0,17
116,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",CPk72lHTlF4,2022-08-10T03:40:33Z,"2022-08-10 03:40:33","Energetske poruke za sve žene 💃","#žene #ženskaenergija #radnasebi Možete me kontaktirati na mail: putusredistesebe@gmail.com",,26,"Howto & Style",Lifestyle_(sociology),PT27M32S,1652,2d,hd,false,,,,,,,,2658,184,,0,11
117,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",z8VZuIvd0oE,2022-07-29T13:26:00Z,"2022-07-29 13:26:00","Balans između davanja i primanja * pronađite vrijeme za sebe 🧡","#ravnoteža #ljubavpremasebi #davanjeiprimanje Možete mi se pridružiti na Fb stranici :""Put u središte sebe"" u Facebook grupi : ""Čarobno putovanje duše"" ili na Instagram profilu : Ivana Bezina Shanti putusredistesebe",,26,"Howto & Style",Lifestyle_(sociology),PT23M,1380,2d,hd,false,,,,,,,,1603,127,,0,17
